修理,"repair, mending",Verbal Noun,車を修理に出した。,I took the car in for repair.,6,10
地下鉄,subway,Noun,私は地下鉄で通勤しています。,I commute to work by subway.,6,11
赤ちゃん,baby,Noun,ベッドで赤ちゃんが眠っています。,The baby's sleeping in the bed.,6,12
面白い,"interesting, amusing",Adjective,この本は全然面白くなかった。,This book wasn't interesting at all.,6,13
離婚,divorce,Verbal Noun,友人が離婚しました。,My friend got divorced.,6,14
小学生,elementary school student,Noun,うちの息子は来年、小学生になります。,Our son will start primary school next year.,6,15
育つ,"grow, be raised",Verb,野菜がよく育っている。,The vegetables are growing well.,6,16
数える,to count,Verb,いすの数を数えてください。,Please count the number of chairs.,6,17
アルバイト,"casual job, student job, part-time job",Verbal Noun,兄はアルバイトをしています。,My big brother works part-time.,6,18
買い物,"shopping, purchase",Verbal Noun,母は買い物に出かけています。,My mother's gone shopping.,6,19
石,"stone, small rock",Noun,私は石につまづいた。,I tripped on a stone.,6,20
薬,"drug, remedy, chemical",Noun,この薬を必ず飲んでください。,Please be sure to take this medicine.,6,21
毎年,every year (more formal),Noun,毎年給料が上がる。,My salary goes up every year.,6,22
回す,"turn, rotate",Verb,ねじは左に回すと外れます。,If you turn the screw to the left it will come undone.,6,23
コピー,"copy, photocopy",Verbal Noun,会議で書類のコピーを配った。,I handed out copies of the document at the meeting.,6,24
ぶつかる,"hit, bump into に",Verb,車が電柱にぶつかった。,The car crashed into the telephone pole.,6,25
運転手,driver,Noun,彼はタクシーの運転手です。,He's a taxi driver.,6,26
教会,church,Noun,私たちは教会で結婚式をしました。,We had our wedding in a church.,6,27
フィルム,film (外来語),Noun,旅行のためにたくさんフィルムを買った。,I bought a lot of film for the trip.,6,28
未来,future,Noun,未来は誰にも分からない。,Nobody knows the future.,6,29
校長,principal,Noun,あの人は高校の校長だ。,That person is a high school principal.,6,30
デパート,"department store, department",Noun,私はデパートで靴を買った。,I bought shoes at the department store.,6,31
見送る,see (someone) off,Verb,彼が外国に行くのを見送りました。,I saw him off on his trip overseas.,6,32
向く,"turn, face, look",Verb,こっちを向いてください。,Please turn this way.,6,33
揺れる,"shake, sway, rock",Verb,風で木が揺れています。,The trees are swaying in the wind.,6,34
髪,"hair, hairstyle",Noun,昨日、髪を切りました。,I had my hair cut yesterday.,6,35
箱,"box, case",Noun,この箱は重い。,This box is heavy.,6,36
思い出,"recollections, memory",Noun,旅行で楽しい思い出ができました。,I made wonderful memories during my trip.,6,37
ベッド,bed,Noun,彼はベッドで寝ています。,He's sleeping in the bed.,6,38
新幹線,"Shinkansen, Bullet Train",Noun,新幹線で京都に行きました。,I went to Kyoto by bullet train.,6,39
生む,give birth,Verb,うちのネコが子猫を生みました。,Our cat had kittens.,6,40
奥さん,"(sb's) wife,&nbsp;married lady",Noun,彼の奥さんはきれいな方です。,His wife is beautiful.,6,41
階段,"steps, flight of stairs",Noun,私たちは駅の階段をかけ上がった。,We ran up the station steps.,6,42
招待,invitation,Verbal Noun,高校の時の先生を結婚式に招待した。,I invited my high school teacher to the wedding.,6,43
コート,"coat, jacket",Noun,寒かったのでコートを着た。,I put on a coat because it was cold.,6,44
燃える,burn が,Verb,山が燃えています。,The mountain's on fire.,6,45
食堂,"dining hall, restaurant",Noun,大学の食堂は安い。,The university cafeteria is cheap.,6,46
天井,ceiling,Noun,この部屋は天井が高いですね。,This room has a high ceiling.,6,47
課,"section, division, lesson",Noun,今から課のミーティングがある。,Our division is going to have a meeting now.,6,48
靴,"shoes, boots",Noun,靴が汚れた。,My shoes got dirty.,6,49
予約,"reservation, subscription, appointment",Verbal Noun,レストランを予約しました。,I made a reservation at the restaurant.,6,50
一昨年,the year before last,Noun,一昨年初めて京都へ旅行しました。,I first traveled to Kyoto the year before last.,6,51
休日,"holiday, day off",Noun,休日は家でよくテレビを見ます。,I often watch television at home on my days off.,6,52
注文,"order, request",Verbal Noun,レストランでピザを注文しました。,I ordered pizza at the restaurant.,6,53
家賃,rent (money),Noun,ここの家賃は12万円です。,"The rent here is 120,000 yen.",6,54
散歩,"walk, stroll",Verbal Noun,私のお祖父さんは毎日散歩します。,My grandfather takes a walk every day.,6,55
通勤,commute,Verbal Noun,毎朝、通勤に30分かかります。,It takes thirty minutes to commute every morning.,6,56
ノート,"notebook, laptop",Noun,ノートを開いてください。,Please open your notebook.,6,57
辞める,"resign, retire",Verb,彼は会社を辞めます。,He's leaving the company.,6,58
仕方,"way, method",Noun,ファイルのダウンロードの仕方が分かりません。,I don't know how to download the file.,6,59
台所,kitchen,Noun,お母さんは台所にいます。,Mother's in the kitchen.,6,60
建つ,"be built, be erected",Verb,ここに来年、家が建ちます。,Our house will be built here next year.,6,61
踏む,"step on, tread on",Verb,運転手がブレーキを踏んだ。,The driver stepped on the brake.,6,62
配る,"hand out, distribute",Verb,会議で書類を配った。,I handed out the document at the meeting.,6,63
握る,"grasp, to press into shape (onigiri, sushi)",Verb,少女は母親の手を握った。,The girl clasped her mother's hand.,6,64
練習,"practice, training",Verbal Noun,娘は今、バイオリンを練習しています。,My daughter is practicing the violin now.,6,65
強さ,"strength, power",Noun,風の強さに驚きました。,I was surprised by the strength of the wind.,6,66
久しぶり,after a long time,Adjectival Noun,明日、久しぶりに友達に会います。,Tomorrow I'm meeting a friend I haven't seen for a long time.,6,67
往復,"&nbsp;round trip, going and returning",Noun,往復切符をください。,I'd like a roundtrip ticket please.,6,68
大勢,"many (people), a crowd",Noun,大勢で食事に出かけました。,We went out to eat in a large group.,6,69
親しい,"intimate, close",Adjective,週末、親しい友達を家に呼んだ。,I invited a good friend to my house over the weekend.,6,70
番号,number,Noun,この番号に電話してください。,Please call this number.,6,71
ワイン,wine,Noun,ワインを少し飲みました。,I drank a little wine.,6,72
巻く,"roll (st) up, wind, wrap",Verb,彼は頭にタオルを巻いていた。,He had a towel tied around his head.,6,73
青い,blue,Adjective,ここの海はとても青い。,The sea here is very blue.,6,74
おかしい,"strange, peculiar, suspicious",Adjective,彼の様子がおかしい。,He's acting strange.,6,75
渡る,"cross, ford, go across",Verb,私たちは歩いて橋を渡った。,We walked over the bridge.,6,76
牛,"cattle, cow",Noun,牛が草を食べています。,The cow is eating grass.,6,77
氷,ice,Noun,グラスに氷を入れてください。,Please put some ice in my glass.,6,78
挨拶,"greet, greeting",Verbal Noun,彼女は笑顔で挨拶した。,She greeted me with a smile.,6,79
洗う,wash,Verb,早く顔を洗いなさい。,Hurry up and wash your face.,6,80
尋ねる,"inquire, search for",Verb,彼女は道を尋ねた。,She asked for directions.,6,81
叩く,"tap, hit, play (drums)",Verb,彼は子供のおしりを叩いた。,He slapped his child on the bottom.,6,82
廊下,"hallway, corridor",Noun,廊下は走らないでください。,Don't run in the hallway.,6,83
郵便局,post office,Noun,郵便局で切手を買いました。,I bought a stamp at the post office.,6,84
割る,"divide (st), crack, split",Verb,皿を落として割った。,I dropped the plate and broke it.,6,85
進学,entering the next level of school,Verbal Noun,彼女は来年、大学に進学する。,She'll enter college next year.,6,86
トイレ,toilet,Noun,トイレを掃除しましたか。,Did you clean the toilet?,6,87
咲く,"bloom, blossom",Verb,桜の花が咲きました。,The cherry blossoms have bloomed.,6,88
駐車場,parking area,Noun,車は駐車場に止めてください。,Please park the car in the parking lot.,6,89
泣く,"cry, weep",Verb,妹はすぐに泣く。,My little sister cries easily.,6,90
屋根,roof,Noun,屋根にカラスが止まっています。,There's a crow on the roof.,6,91
案内,"guide, inform",Verbal Noun,私が中をご案内します。,I'll show you around inside.,6,92
キャンプ,"camping, camp",Verbal Noun,友達とキャンプに行った。,I went camping with a friend.,6,93
荷物,"baggage, package",Noun,彼の家に荷物を送りました。,I sent a package to his house.,6,94
迷惑,"trouble, annoyance",Verbal Noun,人に迷惑をかけてはいけません。,You shouldn't cause trouble for other people.,6,95
先月,last month,Noun,先月、友達の結婚式があった。,My friend's wedding was held last month.,6,96
美術館,art museum,Noun,昨日、美術館に行きました。,I went to the museum yesterday.,6,97
破る,"tear (st), break (through) （~を）",Verb,彼は約束を破った。,He broke his promise.,6,98
愛,love,Verbal Noun,彼女は愛をこめて手紙を書いた。,She wrote a loving letter.,6,99
黒,black,Noun,黒のボールペンはありますか。,Do you have a black pen?,6,100
断る,"refuse, turn down",Verb,私は彼のプロポーズを断った。,I turned down his marriage proposal.,6,101
品物,"article, thing",Noun,その店は色々な品物を売っている。,The shop sells a lot of products.,6,102
プラスチック,plastic,Noun,このカップはプラスチックです。,This cup is plastic.,6,103
貸す,"lend, rent",Verb,私は彼に本を貸しています。,I'm lending him the book.,6,104
沈む,"sink, set",Verb,ボートが川に沈んだ。,The boat sank in the river.,6,105
光る,"shine, emit light",Verb,波がきらきら光っていました。,The waves sparkled brilliantly.,6,106
右手,right hand,Noun,私は右手で字を書きます。,I write right-handed.,6,107
赤,red,Noun,信号が赤に変わりました。,The traffic light changed to red.,6,108
卵,egg,Noun,ニワトリは卵を産みます。,Chickens lay eggs.,6,109
疲れる,"get tired, become fatigued",Verb,私は疲れてふらふらです。,I'm tired and feel dizzy.,6,110
男の子,"boy, baby boy",Noun,男の子たちがサッカーをしている。,The boys are playing soccer.,6,111
泳ぐ,swim,Verb,彼女はダイエットのために泳いでいる。,She swims to lose weight.,6,112
内側,"inside, interior",Noun,白線の内側に下がってください。,Please step back behind the white line.,6,113
習慣,"custom, habit",None,毎朝コーヒーを飲むのが習慣です。,I'm in the habit of drinking coffee every morning.,6,114
投げる,"throw, give up",Verb,ボールをこっちに投げてください。,Please throw the ball over here.,6,115
カラー,"color, collar",Noun,カラーコピーは一枚幾らですか。,How much is one color copy?,6,116
正月,New Year,Noun,お正月にはたいてい、家族が集まる。,Our family usually gets together for the new year.,6,117
趣味,"hobby, interest",Noun,私の趣味は映画とテニスです。,My hobbies are tennis and movies.,6,118
盗む,"steal, rob",Verb,誰かが私のカバンを盗みました。,Someone stole my bag.,6,119
ピアノ,piano,Noun,昔、ピアノを習っていました。,I used to learn the piano.,6,120
池,pond,Noun,池に鯉がいます。,There are carp in the pond.,6,121
大学院,graduate school,Noun,彼は大学院に進みました。,He's gone on to graduate school.,6,122
何度,"how many degrees, how many times",Noun,あの店には何度も行きました。,I've been to that shop many times.,6,123
不幸,"unhappiness, misfortune, a death",Adjectival Noun,彼女の家族に不幸があった。,A misfortune befell her family.,6,124
恐ろしい,"terrible, frightening",Adjective,昨夜恐ろしい夢を見た。,I had a terrible dream last night.,6,125
退院,discharge from a hospital,Verbal Noun,母が今日退院します。,My mother is being discharged from the hospital today.,6,126
付く,"stick to, be attached to, accompany",Verb,靴に泥が付いています。,I have mud on my shoes.,6,127
重さ,weight,Noun,この荷物の重さを計ってください。,Please weigh this luggage.,6,128
商業,"business, commerce",Noun,この町では商業が盛んだ。,Business is thriving in this city.,6,129
スキー,"ski, skiing",Noun,冬はよくスキーに行きます。,We go skiing a lot in winter.,6,130
敷く,"lay out, spread",Verb,生まれて初めて布団を敷いた。,I laid out the futon for the first time in my life.,6,131
安心,"peace of mind, relief",Verbal Noun,それを聞いて安心しました。,I was relieved to hear that.,6,132
糸,"thread, yarn",Noun,母は糸を針に通した。,My mother threaded the needle.,6,133
なかなか,"not easily, not readily, by no means",Adverb,荷物がなかなか届きません。,The parcel still hasn't arrived.,6,134
人形,doll,Noun,彼女は人形をたくさん持っています。,She has a lot of dolls.,6,135
プール,pool,Noun,私は夏休みにプールに行った。,I went to the pool during summer vacation.,6,136
銀,silver,Noun,彼は銀メダルを取った。,He got the silver medal.,6,137
匂い,"smell, odor",Noun,いい匂いがする。,It smells good.,6,138
ホーム,(train) platform,Noun,もうすぐこのホームに電車が来ます。,The train will arrive on this platform soon.,6,139
交通事故,traffic accident,Noun,彼は交通事故を起こした。,He caused a traffic accident.,6,140
幸せ,"happiness, good fortune",Adjectival Noun,良い友達がいて私は幸せだ。,I'm happy to have good friends.,6,141
吸う,"inhale, suck",Verb,彼は大きく息を吸った。,He took a deep breath.,6,142
浅い,"shallow, superficial",Adjective,この川は浅いです。,This river is shallow.,6,143
見学,field trip,Verbal Noun,今日、工場の見学に行きました。,We went on a field trip to a factory today.,6,144
濃い,"thick, concentrated, dark-colored",Adjective,私は濃い味が好きだ。,I like strong tastes.,6,145
壊す,"break, destroy, smash",Verb,彼女が私のケータイを壊した。,She destroyed my cell phone.,6,146
間に合う,"be in time, serve (my) purpose<br>なくても〜 do without",Verb,授業に間に合いました。,I made it in time for class.,6,147
届ける,"deliver, notify",Verb,これを彼に届けてください。,Please send this to him.,6,148
葉,leaf,Noun,これは桜の葉です。,This is a cherry tree leaf.,6,149
エレベーター,elevator,Noun,エレベーターで下に降りましょう。,Let's take the elevator down.,6,150
メモ,memo,Noun,メモを取ってください。,Please take notes.,6,151
立派,"fine, excellent",Adjectival Noun,彼は立派な人です。,He's a fine man.,6,152
旅館,Japanese inn,Noun,京都では旅館に泊まりました。,I stayed at an inn in Kyoto.,6,153
凄い,"wonderful, terrible",Adjective,凄い雨になった。,It began raining cats and dogs.,6,154
パン,bread,Noun,朝ご飯にはいつもパンを食べる。,I always eat bread for breakfast.,6,155
びっくりする,be surprised,Verb,大きな音にびっくりしました。,I was startled by a sudden sound.,6,156
便利,"convenience, handiness",Adjectival Noun,インターネットはとても便利です。,The Internet is very convenient.,6,157
砂糖,sugar,Noun,コーヒーに砂糖は入れますか。,Do you take sugar in your coffee?,6,158
休み,"rest, holiday, absence",Noun,木曜日は仕事が休みです。,Thursday is my day off work.,6,159
録音,audio recording,Verbal Noun,そのラジオ番組はもう録音しました。,I've already recorded that radio show.,6,160
言い方,"way of speaking, expression",Noun,そんな言い方をしてはいけません。,You mustn't talk like that.,6,161
帰り,"return trip, going home",Noun,仕事の帰りにビールを飲んだ。,I had a beer on the way home from work.,6,162
週末,weekend,Noun,週末は家でゆっくりします。,On the weekend I relax at home.,6,163
ズボン,"trousers, pants",Noun,ズボンが汚れた。,My trousers got dirty.,6,164
足りる,"be enough, be sufficient",Verb,お金が足りなくて買えなかった。,I couldn't buy it because I didn't have enough money.,6,165
拾う,"pick up, find",Verb,道で財布を拾った。,I picked up a wallet in the street.,6,166
祭り,festival,Noun,彼女は祭りが大好きです。,She loves festivals.,6,167
博物館,museum,Noun,昨日、車の博物館に行った。,I went to the car museum yesterday.,6,168
青,"blue, green, green light",Noun,私の好きな色は青です。,My favorite color is blue.,6,169
売り場,"sales floor, department",Noun,くつ売り場はどこですか。,Where is the shoe department?,6,170
おもちゃ,"toy, plaything",Noun,赤ちゃんが自動車のおもちゃで遊んでいる。,The baby's playing with the toy car.,6,171
金持ち,wealthy person,Noun,彼は金持ちです。,He's rich.,6,172
頑張る,"persist, be tenacious",Verb,明日の試験、頑張ってね。,Good luck on tomorrow's exam.,6,173
グラム,gram,Noun,ひき肉を200グラムください。,"Please give me 200 grams of ground (beef, chicken, etc.)",6,174
コーヒー,coffee,Noun,私は毎朝コーヒーを飲みます。,I drink coffee every morning.,6,175
桜,"cherry tree, cherry blossom",Noun,桜は三月か四月に咲きます。,Cherry blossoms bloom in March or April.,6,176
刺す,"stab, prick, sting",Verb,虫に腕を刺されました。,I was stung on the arm by an insect.,6,177
テント,tent,Noun,みんなでテントを張りました。,We all put up the tent together.,6,178
ボート,"row boat, boat",Noun,池でボートに乗りました。,I got on the boat at the pond.,6,179
遭う,encounter something (unexpected),Verb,彼は交通事故に遭った。,He had a traffic accident.,6,180
ボール,ball,Noun,彼はボールを投げた。,He threw the ball.,6,181
オートバイ,"motorbike, motorcycle",Noun,彼はオートバイに乗っている。,He rides a motorcycle.,6,182
外人,"foreigner, alien (less polite)",Noun,この町には外人が少ない。,There are few foreigners in this town.,6,183
猫,"cat, feline",Noun,私は猫が大好きです。,I love cats.,6,184
隠れる,"hide, disappear",Verb,太陽が雲に隠れた。,The sun hid behind the clouds.,6,185
親切,"kind, friendly",Adjectival Noun,親切にしてくださってどうもありがとうございます。,Thank you for being so kind to me.,6,186
ぜひ,"by all means, at any cost",Adverb,ぜひ、うちに来てください。,By all means come to my house.,6,187
通学,going to school,Verbal Noun,毎朝、通学に1時間かかる。,It takes me an hour to go to school every morning.,6,188
預ける,"deposit, entrust",Verb,鍵を彼に預けた。,I gave him the key to look after.,6,189
付ける,"attach, apply (st to st), add",Verb,おまけを付けました。,I added a freebie.,6,190
習う,"learn, practice",Verb,彼は空手を習っています。,He's learning karate.,6,191
組み立てる,"put together, assemble, construct",Verb,日曜日に本棚を組み立てます。,I'll assemble the bookshelf on Sunday.,6,192
塗る,"spread on, paint",Verb,壁にペンキを塗っています。,I'm painting the wall.,6,193
左手,left hand,Noun,彼女は左手で字を書く。,She writes left-handed.,6,194
ひどい,"terrible, cruel",Adjective,妹とひどい喧嘩をした。,I had an awful fight with my little sister.,6,195
別々,separately,Adjectival Noun,別々に払いましょう。,Let's get separate checks.,6,196
毎週,every week,Noun,私は毎週母に電話をします。,I call my mother every week.,6,197
気温,atmospheric temperature,Noun,今日の気温は26度です。,Today's temperature is 26 degrees.,6,198
蹴る,kick,Verb,ゴールキーパーがボールを蹴った。,The goalkeeper kicked the ball.,6,199
真っ赤,deep red,Adjectival Noun,彼の顔は真っ赤でした。,His face was red.,6,200
外国語,foreign language,Noun,外国語を習うのは難しい。,Learning foreign languages is hard.,7,1
着物,"kimono, clothes",Noun,彼女は着物がよく似合います。,She looks good in a kimono.,7,2
牛乳,milk,Noun,私は毎朝、牛乳を飲む。,I drink milk every morning.,7,3
住所,"address, one's dwelling",Noun,この住所に行ってください。,Please go to this address.,7,4
先週,last week,Noun,先週は海に行った。,I went to the beach last week.,7,5
飛行場,"airport, airfield",Noun,バスが飛行場に着きました。,The bus arrived at the airport.,7,6
救急車,ambulance,Noun,誰か救急車を呼んでください。,Someone please call an ambulance.,7,7
下りる,"go down, climb down",Verb,そこの階段を下りてください。,Please go down those stairs.,7,8
果物,fruit,Noun,デザートに果物を食べましょう。,Let's have fruit for dessert.,7,9
間違い,"mistake, error",Noun,この文には間違いがあります。,There's a mistake in this sentence.,7,10
あなた,you,Noun,この本、あなたにあげます。,I'll give you this book.,7,11
映画館,movie theater,Noun,彼と近くの映画館に行きました。,I went to a nearby movie theater with him.,7,12
踊る,dance,Verb,彼女はクラブで踊るのが好きです。,She likes to dance at the club.,7,13
怖い,scary,Adjective,私は犬が怖いです。,I'm scared of dogs.,7,14
鏡,mirror,Noun,彼女は鏡を見て髪を直した。,She looked in the mirror and tidied her hair.,7,15
草,"grass, weed",Noun,庭に草が生えている。,Weeds are growing in the garden.,7,16
敬語,"honorific language, polite speech",Noun,お客様には敬語を使いなさい。,Use polite language to customers.,7,17
欠席,"absence, non-attendance",Verbal Noun,風邪のため、今日は欠席します。,I'll be absent today because of a cold.,7,18
スイッチ,switch,Noun,彼はカーラジオのスイッチを入れた。,He hit the switch on his car radio.,7,19
掃除,cleaning,Verbal Noun,週末は部屋の掃除をしました。,I cleaned my room on the weekend.,7,20
畳,"tatami, mat",Noun,そのホテルには畳の部屋がある。,That hotel has tatami rooms.,7,21
速さ,speed,Noun,新幹線の速さはどれぐらいですか。,How fast is the bullet train?,7,22
林,"woods, grove",Noun,私たちは林の中に入っていった。,We entered the woods.,7,23
プレゼント,"present, gift",Verbal Noun,誕生日にプレゼントをもらいました。,I got some presents on my birthday.,7,24
弁当,"box lunch, picnic lunch",Noun,今日は弁当を持ってきました。,I brought a lunch box today.,7,25
いつでも,"at any time, always",Adverb,いつでもうちに来てください。,Please come to my house any time.,7,26
寂しい,"lonely, desolate, sad",Adjective,これは寂しい曲ですね。,This is a sad song.,7,27
少しも,(not) one bit,Adverb,あなたは少しも悪くない。,It's not your fault at all.,7,28
尊敬,"respect, honor",Verbal Noun,祖父は家族みんなに尊敬されています。,My grandfather is respected by the whole family.,7,29
テニス,tennis,Verbal Noun,彼らはよくテニスをしています。,They often play tennis.,7,30
広さ,"area, extent",Noun,その家の広さはどれぐらいですか。,How big is that house?,7,31
読み,"reading, judgment, foresight",Noun,母に読み書きを習いました。,I learned reading and writing from my mother.,7,32
植える,"plant (a plant), embed",Verb,庭にバラを植えました。,I planted a rose in the garden.,7,33
我慢,"patience, self-restraint",Verbal Noun,彼のわがままには我慢できません。,I can't put up with his selfishness.,7,34
国籍,"citizenship, nationality",Noun,私は日本国籍です。,I'm a Japanese citizen.,7,35
こちら,"here, this way",Noun,受付はこちらです。,The reception desk is this way.,7,36
恥ずかしい,"embarrassed, ashamed, embarrassing",Adjective,とても恥ずかしかった。,It was very embarrassing.,7,37
ボタン,button,Noun,ボタンを押してください。,Please press the button.,7,38
洋服,clothes,Noun,今日は洋服を買いに行きます。,I'm going to buy some clothes today.,7,39
油,oil,Noun,水と油は混ざらない。,Oil and water don't mix.,7,40
おかしい,"funny, amusing, comical",Adjective,彼の話はおかしかった。,His story was funny.,7,41
余る,"remain over, be too much<div>(remain because of excess)</div>",Verb,夕食の料理がたくさん余った。,A lot of food from dinner was left over.,7,42
コート,(tennis) court,Noun,新しいコートでテニスをしました。,I played tennis on the new court.,7,43
正直,"honest, upright",Adjectival Noun,彼女はとても正直だ。,She's very honest.,7,44
ドラマ,"drama, theater, soap opera",Noun,私はドラマを見るのが好きです。,I like to watch TV dramas.,7,45
ビザ,visa,Noun,学生ビザを持っています。,He has a student visa.,7,46
水道,"tap water, water supply",Noun,東京は水道の水が不味い。,Tap water in Tokyo doesn't taste good.,7,47
店員,"clerk, salesperson",Noun,あの店員はとても親切です。,That shop clerk is very kind.,7,48
電池,"electric cell, battery",Noun,新しい電池を入れましょう。,Let's put in a new battery.,7,49
ポケット,pocket,Noun,財布をポケットにしまった。,I put my wallet in my pocket.,7,50
握手,"handshake, handshaking",Verbal Noun,彼らは握手をした。,They shook hands.,7,51
固い,"firm, unchanging, unbreakable",Adjective,私の上司は頭が固い。,My boss is stubborn.,7,52
そろそろ,"soon, slowly, gingerly",Adverb,そろそろ始めましょうか。,It's about time to begin.,7,53
ぶどう,grapes,Noun,私はぶどうが好きです。,I like grapes.,7,54
迷う,"hesitate, get lost, be unable to decide",Verb,道に迷いました。,I lost my way.,7,55
押さえる,"hold down, hold back",Verb,ドアを押さえてください。,Please hold the door.,7,56
見物,"sightseeing, looking around",Verbal Noun,皆で東京見物をした。,We all went sightseeing in Tokyo.,7,57
知らせる,"let know, inform",Verb,皆に会議の日にちを知らせた。,I informed everyone of the day of the meeting.,7,58
神社,Shinto shrine,Noun,京都には神社がたくさんある。,There are many Shinto shrines in Kyoto.,7,59
注射,"shot, injection",Verbal Noun,彼は注射があまり好きではありません。,He's not too fond of getting shots.,7,60
めったに,rarely,Adverb,彼女はめったに怒りません。,She rarely gets angry.,7,61
恋人,"boyfriend/girlfriend, lover",Noun,彼は恋人を失った。,He lost his girlfriend.,7,62
財布,"purse, wallet",Noun,会社に財布を忘れた。,I left my wallet at the office.,7,63
作文,"composition, essay",Noun,日本語で作文を書きました。,I wrote an essay in Japanese.,7,64
鳴る,"sound, ring, thunder",Verb,今朝、5時に電話が鳴った。,The telephone rang this morning at five o'clock.,7,65
真面目,"serious, sober, earnest",Adjectival Noun,彼は真面目な人です。,He's a serious-minded person.,7,66
申し込む,"apply for, make a proposal",Verb,彼女はそのセミナーに申し込んだ。,She registered for that workshop.,7,67
冷蔵庫,refrigerator,Noun,飲み物は冷蔵庫にあります。,Drinks are in the refrigerator.,7,68
気に入る,"like, be pleased with",Verb,新しい靴がとても気に入りました。,I really like my new shoes.,7,69
クリスマス,Christmas,Noun,クリスマスにはケーキを食べます。,We eat cake at Christmas.,7,70
ネクタイ,"tie, necktie",Noun,父の日にネクタイをプレゼントした。,I gave him a tie on Father's Day.,7,71
厚さ,thickness,Noun,私は板の厚さを測った。,I measured the thickness of the board.,7,72
受け付ける,"accept, receive",Verb,郵便物は5時まで受け付けています。,We accept mail until five o'clock.,7,73
誕生日,birthday,Noun,彼女の誕生日は7月16日です。,Her birthday is July 16th.,7,74
独身,"single, unmarried",Noun,私の兄はまだ独身です。,My big brother's still single.,7,75
苦い,"bitter, sour",Adjective,私は苦いコーヒーが好きです。,I like bitter coffee.,7,76
バイオリン,violin,Noun,彼女はバイオリンを習っています。,She's learning the violin.,7,77
パスポート,passport,Noun,パスポートが見つからない。,I can't find my passport.,7,78
バッグ,bag,Noun,私は黒いバッグを持っています。,I have a black bag.,7,79
今まで,"until now, so far",Adverb,今までどこにいたのですか。,Where were you until now?,7,80
切符,ticket,Noun,東京までの切符を買った。,I bought a ticket to Tokyo.,7,81
ゴム,"rubber, elastic",Noun,ゴムが伸びてしまった。,The elastic has gone loose.,7,82
ジェット機,jet (plane),Noun,ジェット機が飛んでいる。,The jet plane is flying.,7,83
少々,"a little, a few (formal)",Adverb,塩を少々入れてください。,Please put in a little salt.,7,84
随分,"extremely, considerably",Adverb,随分[ずいぶん]早く終わったね。,"You finished really early, didn't you?",7,85
引っ張る,"pull, drag",Verb,娘が私の手を引っ張った。,My daughter tugged on my hand.,7,86
帽子,hat,Noun,暑いので帽子を被りましょう。,You should wear a hat because it's hot.,7,87
焼ける,"burn, be grilled, be baked が",Verb,肉が焼けました。,The meat is cooked.,7,88
鉛筆,pencil,Noun,鉛筆を貸して下さい。,Please lend me a pencil.,7,89
会話,conversation,Verbal Noun,親子の会話は大切です。,Conversation between parents and children is important.,7,90
ギター,guitar,Noun,彼女はギターが得意です。,She's good at the guitar.,7,91
茶,tea (plain form),Noun,私たちは毎日お茶を飲みます。,We drink tea every day.,7,92
暑さ,"heat, summer heat",Noun,今年の夏は暑さが厳しい。,The heat this summer is overbearing.,7,93
胃,stomach,Noun,昨日から胃が痛い。,I've had a stomach ache since yesterday.,7,94
椅子,chair,Noun,そのお年寄りは椅子に座った。,That old person sat on a chair.,7,95
お茶,tea (polite),Noun,お茶を入れましょうか。,Shall I make tea?,7,96
踊り,"dance, dancing",Noun,この踊りは易しいですよ。,This dance is easy.,7,97
禁煙,"no smoking, giving up smoking",Verbal Noun,彼は今、禁煙しています。,He's stopped smoking now.,7,98
次男,second son,Noun,次男は今、海外にいます。,My second son is abroad now.,7,99
セーター,"sweater, pullover",Noun,このセーターはウールだ。,This sweater is made of wool.,7,100
引っ越す,move (houses),Verb,来月、大阪に引っ越します。,I'll move to Osaka next month.,7,101
丸い,round,Adjective,地球は丸い。,The earth is round.,7,102
写る,"<div>to appear in a photo, (picture) to come out well</div>",Verb,このカメラはよく写りますよ。,This camera takes good pictures.,7,103
喫茶店,"coffee shop, tea house, café",Noun,喫茶店でコーヒーを飲んだ。,I drank coffee in the café,7,104
全然,"(not) at all, totally (not)",Adverb,この本は全然面白くなかった。,This book wasn't interesting at all.,7,105
やっぱり,"just as I thought, after all",Adverb,やっぱり旅が大好きだ。,I just love to travel.,7,106
週刊誌,weekly magazine,Noun,その週刊誌はゴシップばかりだ。,That weekly is full of gossip.,7,107
棚,"shelf, rack",Noun,大きな棚はとても便利です。,A large set of shelves is very useful.,7,108
震える,"tremble, quiver, shake",Verb,彼は寒くて震えていました。,He was cold and shivering.,7,109
磨く,"polish, grind",Verb,靴を磨いてください。,Please polish your shoes.,7,110
カーテン,curtain,Noun,朝、カーテンを開けた。,I opened the curtains in the morning.,7,111
火事,fire (emergency),Noun,火事です。119番に電話してください。,There's a fire. Please call 119.,7,112
シャツ,shirt,Noun,このシャツはアイロンが必要だ。,This shirt needs ironing.,7,113
ナイフ,knife,Noun,ナイフで手を切った。,I cut my hand with a knife.,7,114
皆さん,everybody (丁寧語),Noun,皆さんにお話があります。,I have something to say to everybody.,7,115
次女,second daughter,Noun,うちの次女は春から中学生です。,Our second daughter is going into junior high this spring.,7,116
貯金,"savings, deposit",Verbal Noun,貯金は十分にあります。,I have enough savings.,7,117
バイク,motorcycle,Noun,兄はバイクが大好きです。,My older brother loves motorcycles.,7,118
